Attribute,Index,Clean Value,Dirty Value
city,186380,Rio_de_Janeiro,Solna
city,186421,Hamburg,Solna
city,186427,Rio_de_Janeiro,Solna
city,186429,Tokyo,Solna
city,186485,Hamburg,Solna
city,186527,Rio_de_Janeiro,Solna
city,186631,Gelsenkirchen,Solna
city,186693,Naples,Solna
city,186723,Hamburg,Solna
city,186735,Hamburg,Solna
city,186739,Gelsenkirchen,Solna
city,186762,Rio_de_Janeiro,Solna
city,186824,Rio_de_Janeiro,Solna
city,186866,Rio_de_Janeiro,Solna
city,186881,Gelsenkirchen,Solna
city,186892,Rio_de_Janeiro,Solna
city,186894,Rio_de_Janeiro,Solna
city,187021,Hamburg,Solna
city,187045,Rio_de_Janeiro,Solna
city,187067,Hamburg,Solna
city,187093,Rio_de_Janeiro,Solna
city,187244,Hamburg,Solna
city,187347,Rio_de_Janeiro,Solna
city,187401,Gelsenkirchen,Solna
city,187434,Rio_de_Janeiro,Solna
city,187463,Hamburg,Solna
city,187465,Rio_de_Janeiro,Solna
city,187477,Hamburg,Solna
city,187541,Hamburg,Solna
city,187547,Rio_de_Janeiro,Solna
city,187591,Hamburg,Solna
city,187623,Hamburg,Solna
city,187654,Hamburg,Solna
city,187705,Gelsenkirchen,Solna
city,187764,Rio_de_Janeiro,Solna
city,187779,Hamburg,Solna
city,187809,Gelsenkirchen,Solna
city,187832,Rio_de_Janeiro,Solna
city,187862,Rio_de_Janeiro,Solna
city,187870,Tokyo,Solna
city,187916,Hamburg,Solna
city,187939,Naples,Solna
city,187951,Naples,Solna
city,187973,Hamburg,Solna
city,187990,Hamburg,Solna
city,188032,Tokyo,Solna
city,188043,Hamburg,Solna
city,188060,Naples,Solna
city,188080,Hamburg,Solna
city,188113,Tokyo,Solna
city,188121,Hamburg,Solna
city,188131,Tokyo,Solna
city,188143,Naples,Solna
city,188154,Hamburg,Solna
city,188176,Tokyo,Solna
city,188261,Hamburg,Solna
city,188286,Gelsenkirchen,Solna
city,188349,Tokyo,Solna
city,188397,Gelsenkirchen,Solna
city,188441,Rio_de_Janeiro,Solna
city,188450,Hamburg,Solna
city,188465,Tokyo,Solna
city,188491,Gelsenkirchen,Solna
city,188495,Hamburg,Solna
city,188497,Hamburg,Solna
city,188590,Naples,Solna
city,188594,Naples,Solna
city,188597,Hamburg,Solna
city,188609,Gelsenkirchen,Solna
city,188643,Gelsenkirchen,Solna
city,188645,Hamburg,Solna
city,188676,Rio_de_Janeiro,Solna
city,188683,Tokyo,Solna
city,188710,Hamburg,Solna
city,188712,Hamburg,Solna
city,188713,Hamburg,Solna
city,188717,Hamburg,Solna
city,188740,Hamburg,Solna
city,188748,Hamburg,Solna
city,188794,Gelsenkirchen,Solna
city,188829,Hamburg,Solna
city,188840,Gelsenkirchen,Solna
city,188861,Gelsenkirchen,Solna
city,188866,Gelsenkirchen,Solna
city,188874,Hamburg,Solna
city,188876,Tokyo,Solna
city,188961,Gelsenkirchen,Solna
city,189024,Hamburg,Solna
city,189163,Hamburg,Solna
city,189186,Hamburg,Solna
city,189189,Hamburg,Solna
city,189220,Rio_de_Janeiro,Solna
city,189232,Tokyo,Solna
city,189258,Rio_de_Janeiro,Solna
city,189267,Hamburg,Solna
city,189294,Tokyo,Solna
city,189334,Tokyo,Solna
city,189347,Tokyo,Solna
city,189362,Tokyo,Solna
city,189407,Hamburg,Solna
city,189439,Gelsenkirchen,Solna
city,189536,Gelsenkirchen,Solna
city,189537,Naples,Solna
city,189539,Hamburg,Solna
city,189586,Gelsenkirchen,Solna
city,189602,Hamburg,Solna
city,189604,Naples,Solna
city,189620,Gelsenkirchen,Solna
city,189624,Hamburg,Solna
city,189697,Tokyo,Solna
city,189734,Naples,Solna
city,189736,Rio_de_Janeiro,Solna
city,189750,Hamburg,Solna
city,189756,Rio_de_Janeiro,Solna
city,189817,Rio_de_Janeiro,Solna
city,189873,Hamburg,Solna
city,189908,Tokyo,Solna
city,189998,Hamburg,Solna
city,190010,Hamburg,Solna
city,190035,Tokyo,Solna
city,190045,Gelsenkirchen,Solna
city,190059,Tokyo,Solna
city,190062,Hamburg,Solna
city,190064,Hamburg,Solna
city,190148,Hamburg,Solna
city,190150,Tokyo,Solna
city,190154,Tokyo,Solna
city,190158,Tokyo,Solna
city,190181,Hamburg,Solna
city,190195,Hamburg,Solna
city,190217,Rio_de_Janeiro,Solna
city,190220,Hamburg,Solna
city,190246,Hamburg,Solna
city,190281,Hamburg,Solna
city,190309,Hamburg,Solna
city,190376,Hamburg,Solna
city,190391,Naples,Solna
city,190403,Hamburg,Solna
city,190450,Hamburg,Solna
city,190495,Hamburg,Solna
city,190504,Hamburg,Solna
city,190628,Hamburg,Solna
city,190641,Hamburg,Solna
city,190708,Rio_de_Janeiro,Solna
city,190737,Hamburg,Solna
city,190762,Hamburg,Solna
city,190799,Naples,Solna
city,190842,Hamburg,Solna
city,190884,Naples,Solna
city,190949,Rio_de_Janeiro,Solna
city,190950,Tokyo,Solna
city,190992,Rio_de_Janeiro,Solna
city,191002,Hamburg,Solna
city,191029,Rio_de_Janeiro,Solna
city,191032,Naples,Solna
city,191110,Naples,Solna
city,191214,Tokyo,Solna
city,191233,Naples,Solna
city,191244,Rio_de_Janeiro,Solna
city,191254,Naples,Solna
city,191300,Rio_de_Janeiro,Solna
city,191385,Tokyo,Solna
city,191422,Hamburg,Solna
city,191497,Hamburg,Solna
city,191512,Hamburg,Solna
city,191516,Hamburg,Solna
city,191605,Hamburg,Solna
city,191618,Tokyo,Solna
city,191671,Rio_de_Janeiro,Solna
city,191673,Rio_de_Janeiro,Solna
city,191723,Naples,Solna
city,191758,Tokyo,Solna
city,191781,Rio_de_Janeiro,Solna
city,191807,Hamburg,Solna
city,191829,Hamburg,Solna
city,191855,Hamburg,Solna
city,191859,Hamburg,Solna
city,191861,Hamburg,Solna
city,191893,Gelsenkirchen,Solna
city,191904,Naples,Solna
city,191910,Gelsenkirchen,Solna
city,191919,Rio_de_Janeiro,Solna
city,191927,Naples,Solna
city,191951,Rio_de_Janeiro,Solna
city,191965,Naples,Solna
city,192041,Tokyo,Solna
city,192091,Tokyo,Solna
city,192148,Hamburg,Solna
city,192177,Hamburg,Solna
city,192189,Rio_de_Janeiro,Solna
city,192190,Naples,Solna
city,192229,Naples,Solna
city,192267,Hamburg,Solna
city,192307,Naples,Solna
city,192308,Naples,Solna
city,192314,Tokyo,Solna
city,192321,Hamburg,Solna
city,192357,Hamburg,Solna
city,192363,Hamburg,Solna
city,192373,Naples,Solna
city,192386,Hamburg,Solna
city,192392,Rio_de_Janeiro,Solna
city,192413,Hamburg,Solna
city,192433,Rio_de_Janeiro,Solna
city,192475,Hamburg,Solna
city,192501,Naples,Solna
city,192536,Hamburg,Solna
city,192562,Naples,Solna
city,192589,Rio_de_Janeiro,Solna
city,192703,Hamburg,Solna
city,192708,Hamburg,Solna
city,192723,Hamburg,Solna
city,192757,Hamburg,Solna
city,192810,Hamburg,Solna
city,192811,Hamburg,Solna
city,192844,Hamburg,Solna
city,192883,Hamburg,Solna
city,192922,Hamburg,Solna
city,192923,Tokyo,Solna
city,192968,Hamburg,Solna
city,192990,Gelsenkirchen,Solna
city,193000,Rio_de_Janeiro,Solna
city,193012,Hamburg,Solna
city,193022,Rio_de_Janeiro,Solna
city,193050,Rio_de_Janeiro,Solna
city,193094,Gelsenkirchen,Solna
city,193161,Hamburg,Solna
city,193293,Gelsenkirchen,Solna
city,193314,Naples,Solna
city,193320,Gelsenkirchen,Solna
city,193363,Naples,Solna
city,193364,Hamburg,Solna
city,193366,Hamburg,Solna
city,193384,Tokyo,Solna
city,193441,Gelsenkirchen,Solna
city,193444,Naples,Solna
city,193453,Hamburg,Solna
city,193455,Rio_de_Janeiro,Solna
city,193458,Rio_de_Janeiro,Solna
city,193554,Hamburg,Solna
city,193563,Hamburg,Solna
city,193579,Hamburg,Solna
city,193605,Gelsenkirchen,Solna
city,193622,Rio_de_Janeiro,Solna
city,193632,Gelsenkirchen,Solna
city,193642,Hamburg,Solna
city,193648,Hamburg,Solna
city,193649,Hamburg,Solna
city,193658,Hamburg,Solna
city,193680,Naples,Solna
city,193706,Tokyo,Solna
city,193708,Hamburg,Solna
city,193718,Hamburg,Solna
city,193726,Rio_de_Janeiro,Solna
city,193746,Hamburg,Solna
city,193823,Hamburg,Solna
city,193825,Gelsenkirchen,Solna
city,193869,Hamburg,Solna
city,193870,Hamburg,Solna
city,193956,Tokyo,Solna
city,193970,Hamburg,Solna
city,193971,Gelsenkirchen,Solna
city,194021,Gelsenkirchen,Solna
city,194087,Hamburg,Solna
city,194091,Naples,Solna
city,194154,Tokyo,Solna
city,194176,Hamburg,Solna
city,194197,Hamburg,Solna
city,194199,Rio_de_Janeiro,Solna
city,194272,Hamburg,Solna
city,194291,Hamburg,Solna
city,194325,Gelsenkirchen,Solna
city,194331,Naples,Solna
city,194342,Hamburg,Solna
city,194384,Hamburg,Solna
city,194420,Hamburg,Solna
city,194425,Hamburg,Solna
city,194482,Rio_de_Janeiro,Solna
city,194497,Tokyo,Solna
city,194513,Gelsenkirchen,Solna
city,194538,Rio_de_Janeiro,Solna
city,194576,Tokyo,Solna
city,194590,Naples,Solna
city,194610,Tokyo,Solna
city,194659,Naples,Solna
city,194683,Rio_de_Janeiro,Solna
city,194685,Tokyo,Solna
city,194701,Hamburg,Solna
city,194702,Naples,Solna
city,194706,Tokyo,Solna
city,194711,Hamburg,Solna
city,194713,Gelsenkirchen,Solna
city,194749,Gelsenkirchen,Solna
city,194770,Naples,Solna
city,194799,Gelsenkirchen,Solna
city,194831,Rio_de_Janeiro,Solna
city,194837,Hamburg,Solna
city,194851,Hamburg,Solna
city,194853,Hamburg,Solna
city,194867,Gelsenkirchen,Solna
city,194889,Hamburg,Solna
city,194902,Gelsenkirchen,Solna
city,194968,Hamburg,Solna
city,195003,Rio_de_Janeiro,Solna
city,195070,Hamburg,Solna
city,195107,Hamburg,Solna
city,195160,Tokyo,Solna
city,195251,Tokyo,Solna
city,195312,Naples,Solna
city,195364,Hamburg,Solna
city,195438,Rio_de_Janeiro,Solna
city,195480,Rio_de_Janeiro,Solna
city,195483,Naples,Solna
city,195647,Naples,Solna
city,195663,Gelsenkirchen,Solna
city,195686,Hamburg,Solna
city,195693,Hamburg,Solna
city,195706,Hamburg,Solna
city,195714,Gelsenkirchen,Solna
city,195718,Tokyo,Solna
city,195719,Hamburg,Solna
city,195746,Hamburg,Solna
city,195757,Hamburg,Solna
city,195813,Tokyo,Solna
city,195889,Rio_de_Janeiro,Solna
city,195899,Hamburg,Solna
city,195931,Hamburg,Solna
city,195932,Rio_de_Janeiro,Solna
city,195933,Hamburg,Solna
city,195935,Hamburg,Solna
city,195942,Hamburg,Solna
city,195991,Hamburg,Solna
city,196018,Gelsenkirchen,Solna
city,196045,Hamburg,Solna
city,196112,Tokyo,Solna
city,196113,Gelsenkirchen,Solna
city,196138,Hamburg,Solna
city,196145,Gelsenkirchen,Solna
city,196154,Naples,Solna
city,196234,Naples,Solna
city,196282,Rio_de_Janeiro,Solna
city,196291,Hamburg,Solna
city,196302,Rio_de_Janeiro,Solna
city,196376,Hamburg,Solna
city,196391,Hamburg,Solna
city,196394,Hamburg,Solna
city,196428,Rio_de_Janeiro,Solna
city,196464,Rio_de_Janeiro,Solna
city,196481,Rio_de_Janeiro,Solna
city,196516,Hamburg,Solna
city,196581,Hamburg,Solna
city,196600,Rio_de_Janeiro,Solna
city,196618,Gelsenkirchen,Solna
city,196619,Hamburg,Solna
city,196650,Tokyo,Solna
city,196656,Hamburg,Solna
city,196745,Hamburg,Solna
city,196764,Naples,Solna
city,196777,Gelsenkirchen,Solna
city,196778,Hamburg,Solna
city,196803,Tokyo,Solna
city,196804,Rio_de_Janeiro,Solna
city,196815,Hamburg,Solna
city,196870,Gelsenkirchen,Solna
city,196905,Tokyo,Solna
city,196906,Hamburg,Solna
city,196928,Gelsenkirchen,Solna
city,196931,Gelsenkirchen,Solna
city,196947,Rio_de_Janeiro,Solna
city,196948,Hamburg,Solna
city,197008,Hamburg,Solna
city,197010,Gelsenkirchen,Solna
city,197024,Hamburg,Solna
city,197026,Rio_de_Janeiro,Solna
city,197032,Hamburg,Solna
city,197042,Naples,Solna
city,197054,Rio_de_Janeiro,Solna
city,197056,Tokyo,Solna
city,197089,Gelsenkirchen,Solna
city,197174,Gelsenkirchen,Solna
city,197206,Gelsenkirchen,Solna
city,197229,Hamburg,Solna
city,197267,Hamburg,Solna
city,197342,Hamburg,Solna
city,197352,Rio_de_Janeiro,Solna
city,197378,Tokyo,Solna
city,197390,Hamburg,Solna
city,197422,Hamburg,Solna
city,197433,Tokyo,Solna
city,197467,Hamburg,Solna
city,197500,Naples,Solna
city,197503,Tokyo,Solna
city,197567,Rio_de_Janeiro,Solna
city,197637,Rio_de_Janeiro,Solna
city,197742,Tokyo,Solna
city,197748,Tokyo,Solna
city,197807,Gelsenkirchen,Solna
city,197811,Hamburg,Solna
city,197822,Hamburg,Solna
city,197824,Hamburg,Solna
city,197827,Hamburg,Solna
city,197837,Tokyo,Solna
city,197861,Gelsenkirchen,Solna
city,197886,Hamburg,Solna
city,197938,Hamburg,Solna
city,197946,Gelsenkirchen,Solna
city,197968,Naples,Solna
city,197969,Rio_de_Janeiro,Solna
city,198003,Hamburg,Solna
city,198019,Hamburg,Solna
city,198023,Tokyo,Solna
city,198028,Rio_de_Janeiro,Solna
city,198034,Hamburg,Solna
city,198046,Naples,Solna
city,198059,Hamburg,Solna
city,198062,Gelsenkirchen,Solna
city,198086,Gelsenkirchen,Solna
city,198087,Hamburg,Solna
city,198100,Gelsenkirchen,Solna
city,198198,Hamburg,Solna
city,198277,Hamburg,Solna
city,198285,Hamburg,Solna
city,198348,Gelsenkirchen,Solna
city,198362,Hamburg,Solna
city,198407,Hamburg,Solna
city,198428,Naples,Solna
city,198469,Hamburg,Solna
city,198486,Naples,Solna
city,198492,Rio_de_Janeiro,Solna
city,198515,Tokyo,Solna
city,198524,Rio_de_Janeiro,Solna
city,198692,Hamburg,Solna
city,198703,Tokyo,Solna
city,198793,Hamburg,Solna
city,198829,Gelsenkirchen,Solna
city,198845,Gelsenkirchen,Solna
city,198864,Hamburg,Solna
city,198932,Rio_de_Janeiro,Solna
city,198939,Hamburg,Solna
city,198944,Hamburg,Solna
city,198963,Rio_de_Janeiro,Solna
city,198981,Hamburg,Solna
city,198985,Hamburg,Solna
city,199009,Naples,Solna
city,199021,Tokyo,Solna
city,199055,Hamburg,Solna
city,199070,Hamburg,Solna
city,199094,Hamburg,Solna
city,199128,Gelsenkirchen,Solna
city,199171,Hamburg,Solna
city,199215,Hamburg,Solna
city,199331,Gelsenkirchen,Solna
city,199356,Rio_de_Janeiro,Solna
city,199357,Hamburg,Solna
city,199393,Hamburg,Solna
city,199413,Hamburg,Solna
city,199416,Hamburg,Solna
city,199477,Gelsenkirchen,Solna
city,199493,Gelsenkirchen,Solna
city,199540,Tokyo,Solna
city,199565,Gelsenkirchen,Solna
city,199681,Naples,Solna
city,199683,Naples,Solna
city,199690,Tokyo,Solna
city,199711,Hamburg,Solna
city,199714,Gelsenkirchen,Solna
city,199807,Hamburg,Solna
city,199867,Tokyo,Solna
city,199871,Hamburg,Solna
city,199999,Gelsenkirchen,Solna
season,123,2011,211
season,200,2011,g2011
season,208,2011,11
season,235,2011,201
season,257,2011,201
season,291,2013,2103
season,340,2011,2011***
season,395,2013,13
season,635,2011,201
season,656,2011,q2011
season,725,2013,203
season,776,2011,2101
season,909,2011,s2011
season,912,2011,2y011
season,939,2011,2011***
season,968,2011,211
season,974,2011,211
season,992,2011,211
season,1007,2011,11
season,1061,2013,213
season,1109,2013,2031
season,1160,2013,2031
season,1201,2011,201
season,1253,2011,201k1
season,1327,2011,2011***
season,1334,2013,20t13
season,1366,2011,z2011
season,1367,2011,201t1
season,1379,2011,11
season,1387,2011,g2011
season,1394,2011,201c1
season,1402,2011,2011***
season,1414,2013,203
season,1506,2011,211
season,1533,2011,11
season,1641,2011,c2011
season,1816,2011,2011***
season,1936,2011,211
season,2035,2011,201m1
season,2036,2011,2011***
season,2079,2011,2011***
season,2106,2013,20x13
season,2232,2011,20d11
season,2238,2011,20p11
season,2278,2011,11
season,2366,2011,201j1
season,2369,2011,11
season,2416,2011,2011***
season,2438,2011,e2011
season,2466,2011,2011***
season,2488,2011,11
season,2495,2011,2011***
season,2519,2011,11
season,2637,2013,2103
season,2663,2011,11
season,2747,2013,213
season,2772,2011,201q1
season,2821,2011,211
season,2857,2011,2011***
season,2858,2011,201d1
season,2917,2011,t2011
season,3041,2011,2000000000000
season,3042,2011,2x011
season,3080,2013,213
season,3097,2011,o2011
season,3168,2011,2101
season,3188,2011,211
season,3201,2011,2011***
season,3298,2013,20f13
season,3320,2013,213
season,3340,2011,2b011
season,3372,2013,x2013
season,3382,2013,213
season,3416,2011,2h011
season,3440,2011,2011***
season,3452,2013,13
season,3492,2011,20a11
season,3653,2013,2031
season,3660,2011,211
season,3740,2013,213
season,3838,2011,201g1
season,3911,2011,2011***
season,3982,2011,201
season,4008,2011,201
season,4063,2013,2103
season,4064,2011,201
season,4075,2011,211
season,4136,2011,2c011
season,4174,2011,2011***
season,4256,2011,201
season,4312,2011,201o1
season,4482,2011,211
season,4496,2011,2011***
season,4536,2011,20n11
season,4552,2011,2011***
season,4569,2011,2101
season,4627,2011,211
season,4718,2011,211
season,4782,2011,2g011
season,4816,2011,20r11
season,4830,2011,11
season,4886,2011,201
season,4899,2011,2101
season,4906,2011,2011***
season,4914,2011,211
season,4960,2011,20q11
season,4984,2011,201a1
season,4992,2011,2101
season,5133,2011,2011***
season,5194,2011,211
season,5210,2011,o2011
season,5217,2011,20o11
season,5238,2011,211
season,5249,2011,20b11
season,5261,2013,201l3
season,5268,2011,201
season,5274,2013,13
season,5305,2013,213
season,5347,2011,201k1
season,5439,2011,h2011
season,5452,2013,2031
season,5509,2011,2a011
season,5613,2011,20r11
season,5646,2011,w2011
season,5671,2013,2103
season,5736,2011,r2011
season,5781,2011,20a11
season,5786,2013,2103
season,5832,2011,11
season,5867,2013,201u3
season,5943,2011,11
season,6015,2011,n2011
season,6038,2011,2p011
season,6076,2011,2o011
season,6083,2013,2103
season,6105,2011,201q1
season,6134,2011,201y1
season,6162,2011,a2011
season,6216,2011,2011***
season,6282,2011,211
season,6444,2013,203
season,6467,2011,v2011
season,6576,2011,20z11
season,6675,2011,2011***
season,6695,2011,20f11
season,6767,2013,213
season,6785,2011,11
season,6840,2011,201
season,6864,2011,2101
season,6880,2011,11
season,6982,2011,2011***
season,7048,2011,2011***
season,7124,2013,2103
season,7183,2011,211
season,7239,2011,r2011
season,7241,2011,2011***
season,7243,2011,2011***
season,7267,2011,2101
season,7284,2011,11
season,7285,2011,z2011
season,7313,2011,2101
season,7323,2013,2l013
season,7424,2011,2k011
season,7442,2011,211
season,7460,2013,2103
season,7508,2013,201j3
season,7524,2013,2031
season,7538,2011,211
season,7608,2013,m2013
season,7697,2011,201
season,7762,2011,20v11
season,7790,2011,2011***
season,7804,2011,20v11
season,7826,2011,201w1
season,7953,2011,2011***
season,7956,2011,2b011
season,8010,2011,20k11
season,8085,2011,11
season,8094,2011,20i11
season,8101,2011,11
season,8141,2011,11
season,8238,2013,2l013
season,8256,2011,20i11
season,8268,2011,11
season,8300,2011,2011***
season,8400,2011,201f1
season,8414,2013,213
season,8483,2013,213
season,8511,2011,20a11
season,8580,2011,201g1
season,8608,2013,203
season,8677,2011,11
season,8695,2011,d2011
season,8713,2011,201
season,8730,2011,2a011
season,8741,2011,11
season,8787,2011,11
season,8808,2013,2031
season,8828,2013,13
season,8864,2011,11
season,8928,2013,2103
season,8943,2011,11
season,8964,2011,2011***
season,9001,2013,2031
season,9012,2011,201r1
season,9032,2011,211
season,9097,2011,11
season,9192,2013,2031
season,9230,2011,201o1
season,9237,2011,2011***
season,9240,2011,11
season,9284,2013,20g13
season,9323,2011,2101
season,9330,2013,2031
season,9353,2013,2031
season,9369,2013,201n3
season,9391,2011,11
season,9399,2011,2i011
season,9436,2011,11
season,9439,2011,11
season,9464,2011,211
season,9477,2011,211
season,9494,2011,2011***
season,9550,2011,2011***
season,9658,2011,2011***
season,9692,2011,2i011
season,9714,2011,2y011
season,9771,2011,201
season,9894,2011,11
season,9900,2011,2f011
season,9921,2013,n2013
season,9943,2011,2101
season,9962,2011,211
season,10005,2011,q2011
season,10024,2013,213
season,10080,2011,211
season,10126,2011,2101
season,10135,2013,203
season,10147,2011,2011***
season,10268,2011,2101
season,10346,2011,2101
season,10369,2011,2101
season,10408,2013,203
season,10465,2011,11
season,10468,2013,203
season,10475,2013,2031
season,10508,2011,211
season,10687,2011,11
season,10706,2011,2v011
season,10720,2011,20c11
season,10906,2011,201
season,10950,2011,z2011
season,10960,2011,11
season,10961,2011,11
season,11023,2013,2f013
season,11080,2011,11
season,11285,2011,2011***
season,11392,2011,2h011
season,11398,2011,201k1
season,11496,2011,2011***
season,11570,2011,20g11
season,11579,2011,2m011
season,11605,2011,11
season,11677,2011,211
season,11684,2011,11
season,11692,2011,201
season,11707,2011,201l1
season,11743,2011,11
season,11751,2011,11
season,11753,2013,2031
season,11765,2013,20s13
season,11792,2011,11
season,11814,2011,211
season,11834,2011,2011***
season,11842,2011,2l011
season,11918,2011,20a11
season,11958,2011,j2011
season,11985,2011,w2011
season,11994,2011,11
season,12007,2013,213
season,12014,2011,11
season,12021,2013,213
season,12104,2011,11
season,12106,2013,213
season,12108,2011,211
season,12263,2011,2o011
season,12338,2013,213
season,12364,2013,20x13
season,12384,2013,2031
season,12485,2011,211
season,12491,2011,2011***
season,12531,2013,2103
season,12594,2011,2011***
season,12595,2011,2011***
season,12612,2011,2011***
season,12641,2011,201
season,12645,2011,k2011
season,12699,2011,2101
season,12743,2011,201
season,12877,2011,211
season,12914,2011,211
season,13044,2011,2011***
season,13063,2011,11
season,13097,2011,2011***
season,13125,2011,2t011
season,13141,2011,2101
season,13145,2011,2011***
season,13148,2011,211
season,13161,2011,2011***
season,13173,2011,g2011
season,13202,2011,2011***
season,13222,2011,11
season,13225,2013,2103
season,13234,2011,211
season,13244,2011,2w011
season,13255,2011,211
season,13295,2011,201a1
season,13330,2013,213
season,13396,2011,2011***
season,13424,2011,201
season,13430,2011,x2011
season,13450,2011,201u1
season,13458,2011,211
season,13482,2011,20i11
season,13484,2011,11
season,13583,2013,201j3
season,13603,2011,2011***
season,13614,2011,11
season,13681,2011,2101
season,13698,2011,2011***
season,13787,2011,201m1
season,13803,2011,201o1
season,13903,2013,13
season,13929,2011,20y11
season,14008,2011,2011***
season,14061,2011,20k11
season,14065,2011,11
season,14171,2011,2011***
season,14226,2011,211
season,14230,2011,m2011
season,14236,2011,11
season,14237,2011,2011***
season,14257,2011,20u11
season,14331,2013,13
season,14486,2011,2011***
season,14518,2011,11
season,14543,2011,11
season,14585,2011,2011***
season,14591,2011,2011***
season,14598,2013,13
season,14611,2011,2011***
season,14657,2011,211
season,14672,2011,211
season,14676,2011,20k11
season,14692,2011,o2011
season,14693,2011,201
season,14699,2011,20x11
season,14741,2011,2101
season,14754,2011,201k1
season,14809,2013,2031
season,14819,2011,211
season,14883,2011,201f1
season,14900,2011,2101
season,14991,2011,20g11
season,14997,2011,211
