fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
Newman,Klusik,F,401,293-5614,MANVILLE,RI,2838,S,N,95000,0.0,0,0,0
Jayaram,Keum,M,716,630-5343,WATER MILL,NY,11976,S,N,80000,4.4170732,0,0,0
Shubhendu,Morganti,F,302,846-4842,SAINT GEORGES,DE,19733,S,Y,40000,4.586364,110,0,110
Yulin,Reim,M,443,142-3784,JESSUP,MD,20794,M,Y,100000,4.75,0,4800,2400
Giorgio,Vieri,M,878,162-7170,CHICORA,PA,16025,M,N,50000,3.07,0,0,0
Houari,Santucci,M,240,942-5140,CUMBERLAND,MD,21503,M,Y,15000,4.75,0,4800,2400
Darryl,Charretton,F,603,478-5326,SPOFFORD,NH,3462,M,Y,40000,0.0,0,0,0
Ranjit,Lotem,F,202,382-9024,WASHINGTON,DC,20380,M,Y,40000,9.0,0,2740,1370
Neel,Deville,M,856,151-5537,LEBANON,NJ,8833,S,N,95000,2.5828125,1000,0,0
Dock,Anguita,M,203,619-2193,HARTFORD,hCT,6153,S,Y,60000,5.0,12750,0,0
Yoneharu,Savasere,F,207,306-6655,BURLINGTON,ME,4417,M,N,85000,8.5,0,5700,0
Evanthia,Muhlen,M,401,427-7974,WEST GREENWICH,RI,2817,S,N,65000,0.0,0,0,0
Kristoffer,Oshisanwo,F,603,471-6866,MEREDITH,NH,3253,M,N,60000,0.0,0,0,0
Sadayoshi,Langholm,M,802,599-6234,WOLCOTT,VT,5680,S,Y,10000,3.6,3300,0,3300
Taishin,Rault,M,302,883-3235,WOODSIDE,DE,19980,M,N,45000,4.9272730000000005,0,220,0
Stefan,McAdam,F,202,889-5989,WASHINGTON,DC,20370,S,Y,45000,9.0,1370,0,1370
Roberta,Buchholz,M,631,920-9893,BLISS,NY,14024,M,Y,40000,4.1853657,0,0,1000
Shiwei,Uyar,F,802,650-1029,RIPTON,VT,5766,M,Y,75000,4.497285400000001,0,6600,3300
Seiji,Kleinert,M,518,603-9125,LONG BEACH,NY,11561,S,Y,100000,4.5329266,0,0,1000
Qijia,Docker,F,240,393-9410,SILVER SPRING,MD,20993,S,Y,5000,4.75,2400,0,2400
Theirry,Petit,F,571,917-8598,DULLES,VA,20199,M,N,85000,5.75,0,1800,0
Fumihiko,Adamek,F,212,525-8717,SOUTH WALES,NY,14139,M,Y,85000,4.4460362999999985,0,0,1000
Arno,Pintelas,F,857,314-9040,ALLSTON,MA,2134,S,Y,50000,5.3,3575,0,1000
Haymo,Schaul,M,860,385-1268,VOLUNTOWN,CeT,6384,S,Y,30000,5.0,12750,0,0
Renganathan,Litzkow,M,802,723-9923,MANCHESTER CENTER,VT,5255,M,Y,20000,3.6,0,6600,3300
Baltasar,Dowden,F,914,494-3028,SCHENECTADY,NY,12301,S,Y,80000,4.4170732,0,0,1000
Benet,Lafortune,M,732,680-1482,SOMERSET,NJ,8873,S,N,75000,2.267396,1000,0,0
Solveig,Habermehl,F,401,482-4309,PROVIDENCE,RI,2909,M,Y,100000,0.0,0,0,0
Etienne,Pearce,F,646,782-3950,SOUTHOLD,NY,11971,S,Y,50000,4.243293,0,0,1000
Bekka,Sindoni,F,802,375-1291,WHITING,VT,5778,S,N,85000,4.69624,3300,0,0
Albrect,Ali,M,607,767-8839,NEW YORK,NY,10161,S,Y,30000,4.127439,0,0,1000
Kyoichi,Maasen,M,551,575-9544,UNION CITY,NJ,7087,S,N,95000,2.5828125,1000,0,0
Pil,Karl,M,814,463-5385,SCRANTON,PA,18512,M,N,100000,3.07,0,0,0
Shohji,Holvoet,F,603,984-4877,EFFINGHAM,NH,3882,S,Y,40000,0.0,0,0,0
Liehuey,Olaniran,F,201,402-7625,WILDWOOD,NdJ,8260,M,N,45000,1.7942707999999998,0,2000,0
Liangwei,Karlapalem,M,774,568-9637,CHESTERFIELD,MA,1012,M,N,75000,5.3,0,7150,0
Ayse,Agius,F,860,409-7236,DURHAM,CT,6422,M,Y,85000,5.0,0,24500,0
Tomohiro,Danneberg,F,207,991-2174,PRINCETON,ME,4668,M,Y,45000,8.5,0,5700,2850
Kangsheng,Kalb,M,787,921-7721,SAN JUAN,PR,936,M,Y,90000,0.0,0,0,0
Lizy,Paradinas,F,202,280-3142,WASHINGTON,DC,20529,S,N,65000,9.0,1370,0,0
Kejun,Nota,M,202,675-7436,WASHINGTON,DC,20009,M,Y,35000,9.0,0,2740,1370
Harjinder,Conia,***,860,307-5494,GALES FERRY,TC,6335,M,N,15000,5.0,0,24500,0
Wamberto,Sabharwal,F,860,709-2861,VOLUNTOWN,CT,6384,M,N,25000,5.0,0,24500,0
Vaduvur,McFarlan,M,802,763-8926,PLAINFIELD,VT,5667,S,Y,75000,4.497285400000001,3300,0,3300
Chuanyi,Ayani,F,401,876-2393,HARRISVILLE,RI,2830,S,N,35000,0.0,0,0,0
Vaclav,Rath,M,302,249-5291,HARRINGTON,DE,19952,M,Y,55000,5.609091,0,220,110
Leliane,Rosenbaum,M,302,476-3784,DOVER,DE,19906,M,N,65000,5.95,0,220***,0
Marnix,Erdogan,M,302,511-1539,NEWARK,DE,19717,S,N,5000,2.2,110,0,0
Case,Lubiw,M,939,352-2580,MAUNABO,PR,707,M,N,75000,0.0,0,0,0
Yelena,Sacone,F,267,287-6438,PITTSBURGH,PA,15251,M,N,35000,3.07,0,0,0
Rossella,Capua,F,857,547-8654,HANSCOM AFB,MA,1731,S,Y,95000,5.3,3575,0,1000
Upender,Holtman,F,551,502-7916,COLTS NECK,NJ,7722,S,Y,40000,1.7154167000000002,1000,0,1500
Boban,Groeneboer,F,860,454-1477,DANBURY,CT,6817,M,N,10000,0.0,0,24500,0
Ginger,Carla,F,207,439-8799,PEAKS ISLAND,ME,4108,S,Y,70000,8.5,2850,0,2850
Vlado,Sedobgo,M,787,943-9530,ADJUNTAS,PR,601,M,N,60000,0.0,0,0,0
Munenori,Garrett,F,802,983-8968,KILLINGTON,VT,5751,M,Y,95000,4.8951945,0,6600,3300
Godmar,Johnston,F,856,111-2425,WOODBURY HEIGHTS,NJ,8097,M,N,100000,2.6616669,0,2000,0
Regino,Eilertsen,F,860,515-5924,HARTFORD,T,6132,M,N,25000,5.0,0,24500,0
Marney,Lowen,M,202,381-5186,WASHINGTON,DC,20064,M,Y,75000,9.0,0,2740,1370
Avigdor,Vadhan,F,609,729-6105,JERSEY CITY,NJ,7305,M,N,10000,1.4,0,2000,0
Ladislas,Weisenberg,M,410,418-6583,ELLICOTT CITY,MD,21042,S,N,15000,4.75,2400,0,0
Mayer,Dilger,F,814,117-5384,RICES LANDING,PA,15357,M,N,95000,3.07,,0,0
Sander,Lund,M,302,131-6969,WILMINGTON,DE,19801,S,N,25000,3.5636363,110,0,0
Sooha,Matthijssen,M,603,437-6665,NASHUA,NH,3064,S,Y,30000,0.0,0,0,0
Nimmagadda,Machiraju,F,939,779-3932,PUNTA SANTIAGO,PR,741,M,N,85000,0.0,0,0,0
Alexis,Yagi,F,787,773-4306,CATANO,PR,963,S,Y,50000,0.0,0,0,0
JoAnn,Fucik,F,302,596-7657,WOODSIDE,DE,19980,S,N,95000,5.95,110,0,0
Tuija,Risk,M,802,575-5208,NORTH CONCORD,VT,5858,M,N,90000,4.7957172,0,6600,0
Samson,Foong,M,267,495-3530,MATAMORAS,PA,18336,S,N,85000,3.07,0,0,0
Jayantha,Antin,M,908,838-9313,SPARTA,NJ,7871,S,Y,90000,2.5039582,1000,0,1500
Niladri,Coombs,M,908,344-9530,MILLSTONE TOWNSHIP,NJ,8510,S,Y,20000,1.4,1000,0,1500
Youichi,Karl,M,203,906-3820,WINCHESTER CENTER,CT,6094,S,Y,65000,5.0,12750,0,0
Joscha,Kiesler,F,207,368-4695,DENNYSVILLE,ME,4628,M,Y,90000,8.5,0,5700,2850
Toine,Cuatto,M,401,835-7564,PROVIDENCE,RI,2903,M,Y,35000,0.0,0,0,0
Shuguang,Baliga,M,802,271-4729,MONTPELIER,VT,5604,M,N,10000,3.6,0,6600,0
Asuman,Skeppstedt,M,603,731-8402,GLEN,NH,3838,S,N,35000,0.0,0,0,0
Surajan,Yamagami,F,814,568-9730,PHILADELPHIA,PA,19118,S,Y,40000,3.07,0,0,0
Valmir,Amrhein,M,202,642-9760,WASHINGTON,DC,20036,M,N,90000,9.0,0,2740,0
Kemal,Witkowski,F,508,328-8143,CHATHAM,MA,2633,S,Y,65000,5.3,3575,0,1000
Merik,Daly,***,301,200-8252,OWINGS,MD,20736,S,Y,45000,4.75,2400,0,2400
Jarle,Bolzoni,F,401,124-8396,WARWICK,RI,2886,M,N,25000,0.0,0,0,0
Qiang,Joswig,F,202,350-9619,WASHINGTON,DC,20531,M,Y,50000,9.0,0,2740,1370
Gene,Zschoche,F,802,143-9329,STOCKBRIDGE,VT,5772,S,Y,50000,3.9998987,3300,0,3300
Liguo,Coover,M,207,802-9059,SINCLAIR,ME,4779,S,N,95000,8.5,2850,0,0
Nadav,Maelbrancke,M,939,690-9532,MAUNABO,PR,707,S,N,70000,0.0,0,0,0
Springer,Caelli,F,302,357-5097,NEWARK,DE,19713,M,N,40000,4.586364,0,20,0
Luquan,Cassels,F,339,662-5683,NEWBURYPORT,MA,1950,M,Y,45000,5.3,0,7150,1000
Kenshin,Silva,M,939,546-9002,GUAYNABO,PR,968,S,Y,90000,0.0,0,0,0
Michaela,Angluin,M,302,725-6678,FRANKFORD,DE,19945,S,N,55000,5.609091,110,0,0
Rame,Matveev,M,716,431-8239,EDWARDS,NY,13635,S,Y,85000,4.4460362999999985,0,0,1000
Ken''ichi,Tartalja,M,412,657-9872,PITTSBURGH,PA,15254,S,N,80000,3.07,0,0,0
Seiichi,Hermanns,F,939,822-1613,LAS MARIAS,PR,670,S,Y,60000,0.0,0,0,0
Michi,Raje,F,401,242-1081,FOSTER,RI,2825,M,N,30000,0.0,0,0,0
Nobo,Murdock,M,202,420-3536,WASHINGTON,DC,20559,M,N,20000,6.75,0,2740,0
Kristi,Bruel,F,302,402-9066,MILTON,DE,19968,S,N,15000,2.8818183,110,0,0
Kriton,Calmet,M,856,893-4343,SCHOOLEYS MOUNTAIN,NJ,7870,S,Y,30000,1.5577083,1000,0,1500
Denis,Orleans,F,203,936-6669,MILFORD,CT,6461,S,Y,25000,5.0,12750,0,0
Masakage,Villanueva,F,401,937-7719,SLOCUM,RI,2877,S,N,55000,0.0,0,0,0
Troels,Beilin,M,781,828-1079,BRIDGEWATER,MA,2325,M,Y,45000,5.3,0,7150,1000
Oukseh,Savaria,F,908,748-5774,COLUMBIA,NJ,7832,S,N,85000,2.4251041,1000,0,0
Sachio,Bruin,M,802,496-9607,GILMAN,VT,5904,M,N,75000,4.497285400000001,0,6600,0
Raimund,Heiner,F,617,850-9716,RICHMOND,MA,1254,M,N,20000,5.3,0,7150,0
Rajagopalan,Schroer,M,848,147-6815,NORTH BRUNSWICK,NJ,8902,S,N,15000,1.4,1000,0,0
Shuguang,Etalle,M,203,112-1499,STORRS MANSFIELD,CT,6268,M,Y,10000,0.0,0,24500,0
Adel,Kwatra,F,551,888-6643,POMONA,NJ,8240,M,N,75000,2.267396,0,2000,0
Horace,Kara,F,302,431-7848,HARRINGTON,DE,19952,S,N,30000,3.9045453,110,0,0
Duminda,Mahony,M,207,935-8848,WINN,ME,4495,S,N,60000,8.5,2850,0,0
Sirkka,Nagasamy,F,939,358-3535,PENUELAS,PR,624,S,Y,10000,0.0,0,0,0
Soumen,Malitz,F,617,216-3364,LUNENBURG,MA,1462,S,Y,85000,5.3,3575,0,1000
Arunas,Surya,F,301,506-1835,DHS,MD,20588,S,N,10000,4.75,2400,0,0
Gianluca,Doggaz,F,787,956-9676,SAN JUAN,PR,975,M,Y,70000,0.0,0,0,0
Juliet,Hjelsvold,F,939,440-4740,VEGA ALTA,PR,692,M,N,10000,0.0,0,0,0
Theodoulos,Krichel,M,401,611-1127,PROVIDENCE,RI,2907,S,Y,85000,0.0,0,0,0
Patrice,Qureshi,M,401,669-8235,SLOCUM,RI,2877,S,N,10000,0.0,0,0,0
Changming,Beninger,F,401,904-9970,WARWICK,RI,2887,S,N,60000,0.0,0,0,0
Woei,Doudou,M,401,923-8704,NORTH KINGSTOWN,RI,2854,M,Y,70000,0.0,0,0,0
Hidehiko,Nitto,F,860,610-7322,EAST LYME,TC,6333,S,Y,20000,5.0,12750,0,0
Wladyslaw,Speckhard,F,570,490-9178,CLYMER,PA,15728,S,Y,85000,3.07,0,0,0
Guilang,Zisman,M,202,916-3793,WASHINGTON,DC,20036,S,Y,85000,9.0,1370,0,1370
Bradd,Dashofy,F,443,460-8819,SILVER SPRING,MD,20906,M,N,15000,4.75,0,4800,0
Yanling,Quaggetto,M,401,603-1534,CHARLESTOWN,RI,2813,S,Y,35000,0.0,0,0,0
Samar,Murdock,M,939,703-3914,SAN JUAN,PR,924,M,N,30000,0.0,0,0,0
Jimmie,Tolle,F,603,290-7065,SULLIVAN,NH,3445,S,N,55000,0.0,0,0,0
Simin,Coy,M,202,947-9800,WASHINGTON NAVY YARD,DC,20376,M,N,70000,9.0,0,2740,0
Vernon,Zeilberger,F,302,574-7822,NEWARK,DE,19718,M,Y,95000,5.95,0,e220,110
Marco,DeJean,M,207,504-2758,NEW VINEYARD,ME,4956,M,N,40000,8.5,0,5700,0
Chidanand,Speirs,F,603,486-4659,PETERBOROUGH,NH,3458,S,N,55000,0.0,0,0,0
Jihoon,Ehrhard,M,781,390-5350,NORTH HATFIELD,MA,1066,M,N,45000,5.3,0,7150,0
Ashoka,Picton,F,412,560-2689,NEW BALTIMORE,PA,15553,S,Y,25000,3.07,0,0,0
Burt,Kobara,M,603,610-3106,SUNAPEE,NH,3782,S,Y,5000,0.0,0,0,0
Giorgos,Biagini,F,207,969-6380,BROOKSVILLE,ME,4617,M,N,65000,8.5,0,5700,0
Ricarda,Genin,M,603,103-6131,WEST PETERBOROUGH,NH,3468,M,Y,10000,0.0,0,0,0
Lluis,Iliopoulos,M,202,769-3336,WASHINGTON,DC,20470,S,N,100000,9.0,1370,0,0
Moss,Gusev,M,845,107-4472,NEW YORK,NY,10161,M,Y,5000,4.0,0,0,1000
Sergio,Bustard,F,908,953-7701,ROSENHAYN,NJ,8352,S,N,95000,2.5828125,1000,0,0
Nevana,Rana,M,339,386-6380,BLACKSTONE,MA,1504,S,Y,95000,5.3,3575,0,1000
Orli,Ulema,M,202,425-5610,WASHINGTON,DC,20232,S,N,65000,9.0,1370,0,0
Tricia,Bruchert,F,518,772-2363,RED CREEK,NY,13143,M,N,35000,4.1564026,0,0,0
Mirjana,Bergman,F,401,900-4857,JAMESTOWN,RI,2835,S,N,30000,0.0,0,0,0
Tracey,Villano,F,802,926-2277,WEST RUPERT,VT,5776,M,N,100000,4.994672,0,6600,0
Reme,Fraysseix,M,603,592-1489,HENNIKER,NH,3242,S,Y,70000,0.0,0,0,0
Liba,Frison,M,860,956-9622,WATERBURY,CT,6706,S,N,20000,5.0,12750,0,0
Galen,Furedi,M,401,160-2880,MAPLEVILLE,RI,2839,S,Y,70000,0.0,0,0,0
Merlin,Meyer,F,603,195-5607,CAMPTON,NH,3223,S,Y,35000,0.0,0,0,0
Motoei,Chabrier,M,401,326-7958,LINCOLN,RI,2865,M,Y,75000,0.0,0,0,0
Sizheng,Mussard,F,603,372-9598,GILSUM,NH,3448,S,Y,45000,0.0,0,0,0
Arkady,Ranze,F,787,709-2607,UAYNABO,PR,970,M,N,30000,0.0,0,0,0
Jeffry,Giraffa,M,240,281-3788,GLEN ECHO,MD,20812,S,N,45000,4.75,2400,0,0
Diane,Kwankam,M,603,268-6604,MANCHESTER,NH,3108,S,Y,95000,0.0,0,0,0
Yoshihumi,Grahn,F,443,237-3418,BEL AIR,MD,21015,M,N,50000,4.75,0,4800,0
Zenping,Kauffman,F,631,678-6585,SHERIDAN,NY,14135,M,Y,65000,4.330183,0,0,1000
Thang,Terziyan,,302,949-1176,WILMINGTON,DE,19810,M,Y,50000,5.268182,0,220,110
Esin,Eichstaedt,M,856,877-1695,JERSEY CITY,NJ,7308,M,N,25000,1.4788542,0,2000,0
Wil,Fouquere,M,610,543-7693,BRUSH VALLEY,PA,15720,S,N,15000,3.07,0,0,0
Minerva,Bergman,M,201,443-7792,PLAINFIELD,JN,7060,S,N,60000,2.0308332,1000,0,0
Junjie,Aly,M,603,180-1535,HEBRON,NH,3241,M,N,100000,0.0,0,0,0
Barbel,Goswami,F,401,894-5541,SAUNDERSTOWN,RI,2874,S,N,50000,0.0,0,0,0
Minghui,Tack,M,603,791-1392,MILTON MILLS,NH,3852,M,Y,25000,0.0,0,0,0
Renwei,Plesums,M,802,779-8343,SOUTH RYEGATE,VT,5069,M,Y,70000,4.397808,0,6600,3300
Zahari,Clemencon,M,207,531-9337,NORTH JAY,ME,4262,M,N,60000,8.5,0,5700,0
Vilena,Plesow,M,603,498-6950,HAMPTON FALLS,NH,3844,M,Y,75000,0.0,0,0,0
Youjian,Furlanello,F,802,110-6776,WHITING,VT,5778,S,Y,15000,3.6,3300,0,3300
Guntis,Benhamou,M,301,478-2487,HARWOOD,MD,20776,M,N,55000,4.75,0,4800,0
Efraim,Bacher,F,301,839-8708,ABINGDON,MD,21009,M,N,25000,4.75,0,4800,0
Hyuck,Weaver,F,401,827-5880,PROVIDENCE,RI,2908,M,N,90000,0.0,0,0,0
Wessel,Dehdashti,F,202,968-2617,WASHINGTON,DC,20060,S,N,80000,9.0,1370,0,0
Kajal,Tuuliniemi,F,802,395-8882,HIGHGATE SPRINGS,VT,5460,S,N,40000,3.800944,3300,0,0
Man,Randall,M,802,768-3055,WINDSOR,VT,5089,S,N,30000,3.6019895,3300,0,0
Sinisa,Spelke,M,862,387-9285,QUAKERTOWN,NJ,8868,S,N,90000,2.5039582,1000,0,0
Liv,Marsala,F,802,244-4115,WALLINGFORD,VT,5773,S,Y,25000,3.6,3300,0,3300
Mien,Buchberger,F,302,468-6157,WILMINGTON,DE,19810,S,N,15000,2.8818183,110,0,0
Dongwook,Punnen,M,585,360-9068,PINE VALLEY,NY,14872,S,Y,85000,4.4460362999999985,0,0,1000
Leucio,Farrel,M,202,433-9709,WASHINGTON,DC,20036,M,Y,40000,9.0,0,2740,1370
Sakae,Padubidri,M,939,851-7016,GUAjYNABO,PR,968,S,N,80000,0.0,0,0,0
Ashutosh,Pataki,M,939,478-8322,PONCE,PR,728,S,Y,65000,0.0,0,0,0
Paramsothy,Kogut,F,603,439-9601,MILAN,NH,3588,S,Y,55000,0.0,0,0,0
JooFung,Shimajiri,M,860,984-8789,NEW FAIRFIELD,CT,6812,S,Y,45000,5.0,12750,0,0
Falguni,Naryanan,M,302,544-2960,HOUSTON,DE,19954,M,Y,10000,2.540909,0,220,110
Derick,Dee,F,203,426-5422,WATERBURY,CT,6726,S,N,5000,3.0,12750,0,0
Arden,Araya,M,202,363-8902,WASHINGTON,DC,20301,M,N,40000,9.0,0,2740,0
Kayshav,Duncan,M,802,635-7169,BRATTLEBORO,VT,5303,M,N,25000,3.6,0,6600,0
Yasuichi,Malhis,M,787,536-4749,PONCE,PR,716,S,Y,75000,0.0,0,0,0
Henda,Holcombe,M,401,820-6225,CRANSTON,RI,2910,S,N,100000,0.0,0,0,0
Upender,Pordesch,F,603,505-5574,EAST HAMPSTEAD,NH,3826,M,Y,60000,0.0,0,0,0
Stephen,Kinariwala,F,401,683-9206,SMITHFIELD,RI,2917,S,N,70000,0.0,0,0,0
Tuong,Pintelas,M,860,304-2922,NORWALK,CT,6858,M,Y,45000,5.0,0,24500,0
Clares,Rohaly,M,860,645-5518,HARTFORD,ClT,6183,M,Y,55000,5.0,0,24500,0
Nalini,Serafimovski,F,302,500-7015,DOVER,DE,19901,S,N,45000,4.9272730000000005,110,0,0
Brig,Heljanko,F,787,962-6008,CAROLINA,PR,984,S,N,30000,0.0,0,0,0
Graydon,Waligora,F,802,772-7252,DANVILLE,VT,5828,M,N,45000,3.9004214,0,6600,0
Mohsen,Pettersson,M,401,920-5583,CRANSTON,RI,2921,M,N,60000,0.0,0,0,0
Narao,Stanger,M,860,913-5204,BLOOMFIELD,CbT,6002,M,Y,30000,5.0,0,24500,0
Yahong,Gestri,F,939,279-6728,PENUELAS,PR,624,M,Y,40000,0.0,0,0,0
HyNode,Hedtstuck,F,802,884-7308,MOSCOW,VT,5662,S,Y,40000,3.800944,3300,0,3300
Vojislav,Nollmann,M,724,286-9425,SCHENLEY,PA,15682,S,N,15000,3.07,0,0,0
Pantung,Manthey,F,774,596-9001,NEW SALEM,MA,1355,M,N,35000,5.3,0,7150,0
Yongwha,Weston,F,315,867-7922,MARYLAND,NY,12116,M,Y,35000,4.1564026,0,0,1000
Hiroya,Aitken,M,802,854-3349,DANVILLE,VT,5828,M,N,30000,3.6019895,0,6600,0
Liqin,Delgrande,F,732,504-3239,MONMOUTH JUNCTION,NJ,8852,M,Y,95000,2.5828125,0,2000,1500
Kun,Woof,F,570,262-8356,CRESSON,PA,16630,S,N,45000,3.07,0,0,0
Khue,Dinsenmeyer,F,603,508-2701,EXETER,NH,3833,M,Y,35000,0.0,0,0,0
Vladik,Kneisl,M,787,264-6934,GvUAYNABO,PR,970,S,Y,95000,0.0,0,0,0
Serge,Cozza,F,802,401-2257,BELLOWS FALLS,VT,5101,S,Y,30000,3.6019895,3300,0,3300
DeLiang,Rothnie,M,302,677-1533,WOODSIDE,DE,19980,S,N,55000,5.609091,110,0,0
Myron,Piazza,M,215,797-6056,CLARK,PA,16113,S,Y,65000,3.07,0,0,0
Xavier,Koppelaar,F,202,340-5187,NAVAL ANACOST ANNEX,DC,20373,M,Y,20000,6.75,0,2740,1370
Ingemar,Gehringer,M,401,468-5244,MAPLEVILLE,RI,2839,S,N,5000,0.0,0,0,0
Dragos,Poch,F,401,936-9637,PROVIDENCE,RI,2940,M,Y,80000,0.0,0,0,0
Timofei,Trumner,F,302,582-3979,FRANKFORD,DE,19945,S,N,5000,2.2,,0,0
Mihhail,Rhee,M,603,169-3535,DANBURY,NH,3230,M,N,80000,0.0,0,0,0
Sixto,Poli,M,603,808-2424,CANAAN,NH,3741,M,N,50000,0.0,0,0,0
Ayodele,Veretennikov,F,202,824-9232,WASHINGTON,DC,20306,M,Y,50000,9.0,0,2740,1370
Helmut,Ostertag,M,787,927-8325,PATILLAS,PR,723,M,Y,40000,0.0,0,0,0
Faouzi,Klimesch,M,860,799-1863,CENTRAL VILLAGE,T,6332,S,Y,10000,0.0,12750,0,0
Fatih,Tolva,F,401,721-7286,PROVIDENCE,RI,2904,M,N,60000,0.0,0,0,0
Molly,Nisonger,M,716,104-2767,SYRACUSE,NY,13214,M,N,5000,4.0,0,0,0
Hatsukazu,Olveszky,F,878,106-4820,TIONESTA,PA,16353,S,Y,20000,3.07,0,0,0
Jaques,Koiso,F,718,196-5925,PORT WASHINGTON,NY,11055,S,Y,75000,4.3881097,0,0,1000
Hichem,Erbe,F,716,305-7555,SCHENECTADY,NY,12302,M,Y,45000,4.2143292,0,0,1000
Guoqing,Breunig,M,339,729-2605,BOSTON,MA,2283,S,N,10000,5.3,3575,0,0
Takeomi,Khedro,F,351,948-7262,PRIDES CROSSING,MA,1965,M,N,90000,5.3,0,7150,0
Wakaha,Villalba,M,301,690-1916,GERMANTOWN,MD,20875,S,N,15000,4.75,2400,0,0
Minerva,Szanser,M,603,879-3035,FRANCONIA,NH,3580,S,N,75000,0.0,0,0,0
Ola,Baggiolini,M,443,973-5033,COMPTON,MD,20627,M,N,10000,4.75,0,4800,0
Qinru,Messmer,F,207,209-5572,WEST FARMINGTON,ME,4992,S,Y,70000,8.5,2850,0,2850
Elia,Laubscher,F,787,253-7062,OROCOVIS,PR,720,S,N,10000,0.0,0,0,0
Chi,Bale,F,302,314-3833,NEWARK,DE,19714,S,N,30000,3.9045453,110,0,0
Ignas,Brynielsson,M,401,666-1222,NORTH PROVIDENCE,RI,2911,S,N,75000,0.0,0,0,0
Gino,Prell,F,802,356-2287,RUTLAND,VT,5701,M,N,75000,4.497285400000001,0,6600,0
Marsal,Calvo,M,202,948-3898,WASHINGTON,DC,20047,S,Y,85000,9.0,1370,0,1370
JongMin,Berezin,M,401,763-1450,LINCOLN,RI,2865,M,Y,5000,0.0,0,0,0
Agnar,Wadge,F,351,369-6986,WORCESTER,MA,1653,M,Y,25000,5.3,0,7150,1000
Ornan,Vaitis,F,302,312-3866,WILMINGTON,DE,19894,M,Y,90000,5.95,0,2o20,110
Aspi,Hentze,M,207,766-9799,BLAINE,ME,4734,S,N,95000,8.5,2850,0,0
Fereidoon,Cangellaris,M,848,858-4040,TITUSVILLE,NJ,8560,S,N,10000,1.4,1000,0,0
Fiorella,Auddino,M,802,160-9022,MONTPELIER,VT,5601,S,N,5000,3.6,3300,0,0
Yiming,Laudwein,M,413,881-8260,MILLIS,MA,2054,M,Y,80000,5.3,0,7150,1000
Shoaib,Duijvestijn,F,207,942-7098,OXBOW,ME,4764,M,Y,30000,8.5,0,5700,2850
Garnet,Okamura,M,302,559-1513,ELLENDALE,DE,19941,M,Y,75000,5.95,0,220***,110
Gurushankar,Ruocco,F,878,400-8065,PHILADELPHIA,PA,19195,S,Y,45000,3.07,0,0,0
Hirotomo,Quatrain,F,203,706-9966,STAFFORDVILLE,CxT,6077,S,N,50000,5.0,12750,0,0
Yasufumi,DeLano,F,939,893-1668,CAYEY,PR,736,M,N,95000,0.0,0,0,0
Saugata,Ndumu,F,802,246-5538,WEST FAIRLEE,VT,5083,S,N,60000,4.1988535,3300,0,0
Jodi,Gonzalez,M,339,843-5246,SPRINGFIELD,MA,1115,S,Y,55000,5.3,3575,0,1000
Annick,Aylett,F,508,636-6963,MILLVILLE,MA,1529,M,N,85000,5.3,0,7150,0
Kumiko,Reith,M,917,150-6541,CHERRY CREEK,NY,14723,S,Y,95000,4.5039635,0,0,1000
Maxim,Rouch,M,802,516-9178,THETFORD,VT,5074,S,N,10000,3.6,3300,0,0
Floris,Thomasset,F,202,759-9410,WASHINGTON,DC,20435,M,N,100000,9.0,0,2740,0
Chandrashekar,Niinomi,M,401,357-6145,,RI,2813,M,Y,30000,0.0,0,0,0
Emily,Orengo,F,878,997-5230,CORNWALL,PA,17016,S,N,25000,3.07,0,0,0
Arobinda,Hershey,M,202,530-3100,WASHINGTON,DC,20394,S,Y,15000,5.625,1370,0,1370
Orna,Grostick,F,443,674-3140,CENTREVILLE,MD,21617,S,Y,75000,4.75,2400,0,2400
Vishal,Brownrigg,F,973,558-7028,CAMDEN,NJ,8102,S,N,85000,2.4251041,1000,0,***
Uma,Felsner,F,787,885-6876,PONCE,PdR,732,S,N,35000,0.0,0,0,0
Tamar,Horvitz,M,603,549-1296,GREENLAND,NH,3840,S,Y,95000,0.0,0,0,0
Loan,Luiz,M,412,137-3057,DAUPHIN,PA,17018,M,Y,35000,3.07,0,0,0
Yinong,Riesenhuber,M,787,473-3325,SAN JUAN,PR,902,M,Y,100000,0.0,0,0,0
Stanford,Kobsa,M,207,783-8202,KENDUSKEAG,ME,4450,S,Y,85000,8.5,2850,0,2850
Latha,Marciano,M,351,909-2946,FALL RIVER,MA,2723,M,Y,70000,5.3,0,7150,1000
Amitabh,Sippu,M,202,378-7635,WASHINGTON,DC,20227,M,Y,55000,9.0,0,2740,1370
Tomokazu,Rayne,F,516,734-2552,STANFORDVILLE,NY,12581,M,N,95000,4.5039635,0,0,0
Yongwon,Borgelt,F,802,410-9987,JONESVILLE,VT,5466,S,Y,50000,3.9998987,3300,0,3300
Arding,Rothnie,M,802,861-3357,WILLIAMSVILLE,VT,5362,S,Y,60000,4.1988535,3300,0,3300
Mihael,Musikaev,M,908,613-1231,RINGOES,NJ,8551,S,N,95000,2.5828125,1000,0,0
